"source_id","source_tier","source_type","organization_or_author","title","published_at","accessed_at_kst","url","local_evidence_path","locator","market","journey_stage","claim_ids","evidence_summary","fact_or_interpretation","reliability","limitations","status","rejection_reason"
"X-SRC-03045","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 5c1928ef-02fd-4f1a-8d40-53e132b55a9a","2026-06-09","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=5c1928ef-02fd-4f1a-8d40-53e132b55a9a","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=5c1928ef-02fd-4f1a-8d40-53e132b55a9a; rating=3; themes=other_trade","KR","all","X-CLM-0007;X-CLM-0008","토스처럼 애프터마켓종가로 내 주식 수익을 보여줘야지 정규장종가로 수익을 계산하니 많이 헷갈림.분명히 애프터마켓에서 상승해서 플러스 수익인데 마이너스로 보여주니 그냥 앱을 사용하기가","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03046","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 71f4ec3f-d54a-4e9b-934f-e3347af470eb","2026-05-29","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=71f4ec3f-d54a-4e9b-934f-e3347af470eb","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=71f4ec3f-d54a-4e9b-934f-e3347af470eb; rating=3; themes=execution_order|information","KR","discovery","X-CLM-0007;X-CLM-0008","앱실행후 주식 현재가보기등 초기 반응이 너무 느립니다.느리다못해 불러오지 못하는 경우도 있습니다. 어찌 주문창은 그래도 그보단 빨리 열리긴 하는데..뭔가 요즘은 너무","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03047","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 9a69b61a-072c-410f-a912-385bbe9310bf","2026-05-06","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=9a69b61a-072c-410f-a912-385bbe9310bf","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=9a69b61a-072c-410f-a912-385bbe9310bf; rating=3; themes=execution_order","KR","all","X-CLM-0007;X-CLM-0008","이거 어제 오늘도 아니고. . 주식에서. . 내가 주문한 내용은 반영 되지 않는 경우가 많아서 답답.. 스탤스 주문이 되는 가운데","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03048","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 685ba4ad-d88e-48a6-8905-14c5a3af79af","2026-04-30","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=685ba4ad-d88e-48a6-8905-14c5a3af79af","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=685ba4ad-d88e-48a6-8905-14c5a3af79af; rating=3; themes=settlement_cost|navigation_ux","KR","post_trade","X-CLM-0007;X-CLM-0008;X-CLM-0009;X-CLM-0037","예수금을 어디서 확인되나요 일주일을 찾아도 찾을수가 없네요","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03049","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 73695f69-d00e-42de-8a43-6919b2398e0d","2026-04-29","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=73695f69-d00e-42de-8a43-6919b2398e0d","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=73695f69-d00e-42de-8a43-6919b2398e0d; rating=3; themes=portfolio_history|social|navigation_ux","KR","holding","X-CLM-0007;X-CLM-0008","갤럭시 Z 폴드7 기기에서 증권 부분 관심종목 발견 커뮤니티 등 대체적으로 폰트 사이즈가 너무 작아요 토스증권 앱 참고해서 개선 바랍니다","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03050","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 7a0a5171-200b-4e37-8e6a-c1f924fd1ef3","2026-04-12","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=7a0a5171-200b-4e37-8e6a-c1f924fd1ef3","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=7a0a5171-200b-4e37-8e6a-c1f924fd1ef3; rating=3; themes=information|portfolio_history","KR","holding","X-CLM-0007;X-CLM-0008","카카오페이증권 쓰고 있는데 아쉬운점은 각 주식별로 보유비중을 알수 없다는거에요. 개선 좀 부탁 드려요. 토스나 다른 증권앱들은 다 되는데 토스 많이","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03051","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 f45e39f4-762e-4d39-bb17-3a6d7e100bf5","2026-04-07","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=f45e39f4-762e-4d39-bb17-3a6d7e100bf5","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=f45e39f4-762e-4d39-bb17-3a6d7e100bf5; rating=3; themes=support","KR","all","X-CLM-0007;X-CLM-0008","카카오페이 몇년째 사용중인데 요즘 상태가 많이 않좋아졌어요 증권도 하고 포인트 모으기도 하면서 시간날때면 항상 페이앱을 열어놓고 있는데 5분정도 사용하면 앱이","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03052","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 54f83fb0-e8f7-48e7-a59a-4bd07c1ca4c4","2026-03-16","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=54f83fb0-e8f7-48e7-a59a-4bd07c1ca4c4","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=54f83fb0-e8f7-48e7-a59a-4bd07c1ca4c4; rating=3; themes=decision_risk|execution_order|portfolio_history","KR","execution","X-CLM-0007;X-CLM-0008","증권 호가주문에 내 수익률 퍼센트나오면 좋겠네요 폰으로밖에 못하니까 일반주문들어가서 퍼센트보고팔려고하면 주문 늦어져서 3틱4틱밀릴때가있어서요","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03053","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 d6a43459-490f-4d6d-b388-315c3d4fbce9","2026-03-16","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=d6a43459-490f-4d6d-b388-315c3d4fbce9","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=d6a43459-490f-4d6d-b388-315c3d4fbce9; rating=3; themes=decision_risk|support|social","KR","execution","X-CLM-0007;X-CLM-0008","카카오페이 ISA 는 원하는 가격에 매도 매수 기능이 왜 없나요? 타 증권사들은 ISA 에도 당근 스탑로스 있죠 커뮤댓글 달리는 데","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03054","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 b765114e-90b1-4a3d-aa1a-f246ab9e3401","2026-03-16","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=b765114e-90b1-4a3d-aa1a-f246ab9e3401","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=b765114e-90b1-4a3d-aa1a-f246ab9e3401; rating=3; themes=execution_order","KR","all","X-CLM-0007;X-CLM-0008","이제 체결강도는 안나와요? 증권사 바꿔야겠네..","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03055","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 ba7c75f8-0078-4501-b03b-40d0a993c789","2026-03-07","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=ba7c75f8-0078-4501-b03b-40d0a993c789","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=ba7c75f8-0078-4501-b03b-40d0a993c789; rating=3; themes=navigation_ux","KR","discovery","X-CLM-0007;X-CLM-0008","""증권-발견""탭에서 상단 부분에 코스피, 코스닥, 나스닥 등 주요 지수 부분 좌우로 스와이핑할 때 매끄럽게 안 움직여서 불편합니다. 화면을 위에서 아래로","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03056","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 091744cf-1b97-4856-ab0e-2d70fca64b44","2026-02-27","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=091744cf-1b97-4856-ab0e-2d70fca64b44","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=091744cf-1b97-4856-ab0e-2d70fca64b44; rating=3; themes=reliability|navigation_ux","KR","discovery","X-CLM-0007;X-CLM-0008","편하긴 함. 혜택도 좋고 증권도 토스처럼 ui가 괜찮으나 중요할때 서버가 터져버릴때가 꽤 있음","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03057","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 4cd98713-9ad7-45a9-b37d-c77de77f28b6","2026-02-04","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=4cd98713-9ad7-45a9-b37d-c77de77f28b6","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=4cd98713-9ad7-45a9-b37d-c77de77f28b6; rating=3; themes=decision_risk|portfolio_history|navigation_ux","KR","execution","X-CLM-0007;X-CLM-0008","카카오페이증권 사용합니다 건의사항을 전혀 안들어주는 느낌 토스나 타앱은 건의하면 개선되는 느낌이 있는데 카카오페이증권은 사실 나혼자 말하는 느낌... 토스처럼 내 수익률","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03058","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 4b7c7351-6519-4b07-8421-49217f4e09da","2026-01-22","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=4b7c7351-6519-4b07-8421-49217f4e09da","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=4b7c7351-6519-4b07-8421-49217f4e09da; rating=3; themes=reliability","KR","all","X-CLM-0007;X-CLM-0008","지금 일시적인 오류라고 접속안되는거죠? 9시부터 30분째 접속 안돼요. 주식때문에 급한데 삭제하고 다시 깔아도 안되네요ㅡㅡ.","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03059","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 cd281eb7-45fd-49b0-abc9-89adb761c429","2026-01-20","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=cd281eb7-45fd-49b0-abc9-89adb761c429","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=cd281eb7-45fd-49b0-abc9-89adb761c429; rating=3; themes=other_trade","KR","all","X-CLM-0007;X-CLM-0008","아니 주식 알람 다 껏는데 대체 왜 등락 알람이 계속오냐고요..","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03060","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 5b00131c-b1f9-48fd-9c76-a92b126db14d","2025-12-05","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=5b00131c-b1f9-48fd-9c76-a92b126db14d","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=5b00131c-b1f9-48fd-9c76-a92b126db14d; rating=3; themes=execution_order","KR","all","X-CLM-0007;X-CLM-0008","제경우는 사용하기 너무좋아요 하지만페이증권에서 주식을했는데 항공우주에서 최고가에 판매를했는데그날이 금요일인데 판매가 되어있었어요 그런데 휴일이지나 월요일에 다시검색했는데판매가 이루에지지않아서 다시 판매릀하려해도 이미주식이 너무떨어져서~","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03061","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 6e950c2f-c00c-42e1-b175-af0ae6544cd6","2025-12-05","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=6e950c2f-c00c-42e1-b175-af0ae6544cd6","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=6e950c2f-c00c-42e1-b175-af0ae6544cd6; rating=3; themes=navigation_ux","KR","discovery","X-CLM-0007;X-CLM-0008","아씁 딴건 다 잘들어가 지는데 미국옵션 유진투자 자꾸 흰화면만 나오고 멈추네 이래서 옵션투자자 다 튀어나가겠네 진짜","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03062","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 11884840-7140-4f61-92c3-3b924585cf4a","2025-10-25","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=11884840-7140-4f61-92c3-3b924585cf4a","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=11884840-7140-4f61-92c3-3b924585cf4a; rating=3; themes=other_trade","KR","all","X-CLM-0007;X-CLM-0008","Upgrade 설치후 홈 주식 메인창이 잘 안뜸","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03063","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 ac1a296d-55e4-48ed-ad25-f55f3cd02ae6","2025-09-02","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=ac1a296d-55e4-48ed-ad25-f55f3cd02ae6","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=ac1a296d-55e4-48ed-ad25-f55f3cd02ae6; rating=3; themes=reject_cross_app_misattribution","KR","all","","왜 토스증권의 배당금 내역이 안뜨나요??","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","rejected","cross_app_misattribution"
"X-SRC-03064","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 28797968-8225-4c15-b241-f50c21128677","2025-07-23","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=28797968-8225-4c15-b241-f50c21128677","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=28797968-8225-4c15-b241-f50c21128677; rating=3; themes=information|portfolio_history|navigation_ux","KR","holding","X-CLM-0007;X-CLM-0008","증권에서 보유주식 실시간 차트가 갑자기 왜 노출이 안될까요? 탐색에선 보이는데","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03065","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 840b1fbe-cae0-4964-892b-4df192da9887","2026-06-23","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=840b1fbe-cae0-4964-892b-4df192da9887","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=840b1fbe-cae0-4964-892b-4df192da9887; rating=4; themes=execution_order|reliability","KR","all","X-CLM-0007;X-CLM-0008","솔직히 증권앱을 따로 해주면 좋겠음 앱이 무거우니까 주식주문할때도 렉이걸려..","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03066","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 ac0542b7-cd0b-48cc-b4b5-0953c1cad0a4","2026-06-10","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=ac0542b7-cd0b-48cc-b4b5-0953c1cad0a4","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=ac0542b7-cd0b-48cc-b4b5-0953c1cad0a4; rating=5; themes=execution_order|portfolio_history","KR","holding","X-CLM-0007;X-CLM-0008;X-CLM-0009;X-CLM-0037;X-CLM-0044","카카오페이 증권에서 내가 구매하고 판매한 내역을 종목별로 볼수잇엇음 좋겟어요!","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03067","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 fa7261e0-5c3a-4b0d-a550-62c5bfe0b8eb","2026-06-08","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=fa7261e0-5c3a-4b0d-a550-62c5bfe0b8eb","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=fa7261e0-5c3a-4b0d-a550-62c5bfe0b8eb; rating=5; themes=navigation_ux","KR","discovery","X-CLM-0007;X-CLM-0008","카카오페이 증권 안보이게 하고 싶다.. 숨기기 기능좀 만들어줘라 제발....","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03068","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 0acb2519-1c79-4284-ab57-7f6dea8ab3e8","2026-05-23","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=0acb2519-1c79-4284-ab57-7f6dea8ab3e8","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=0acb2519-1c79-4284-ab57-7f6dea8ab3e8; rating=4; themes=other_trade","KR","all","X-CLM-0007;X-CLM-0008","고수들 주식산거 모으기 볼 때 현재가도 볼 수 있게 해주세요. 값을 알아야 모을지 말지 결정을 할 수 있을 것 같습니다","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03069","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 ffc31516-6507-489f-a2dd-9f621adb705c","2026-05-08","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=ffc31516-6507-489f-a2dd-9f621adb705c","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=ffc31516-6507-489f-a2dd-9f621adb705c; rating=4; themes=portfolio_history|navigation_ux","KR","holding","X-CLM-0007;X-CLM-0008","잘쓰고있는데 주식탭 둥근 그래프로 어떤 종목 몇개있는지도 만들어주시면 안되나요? 도미노가 너무 느려서 건너왔는데 뭐가 얼마나 비중이 있는지 못보니 어렵네요ㅜㅜ","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03070","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 ca05d71a-d822-468c-bdfc-82cb071f0fa3","2026-04-11","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=ca05d71a-d822-468c-bdfc-82cb071f0fa3","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=ca05d71a-d822-468c-bdfc-82cb071f0fa3; rating=5; themes=other_trade","KR","all","X-CLM-0007;X-CLM-0008","카카오 페이만 이용하다가 카카오 증권을 같이쓰게 되었는데 왔다갔다 정신없어 어지러움 카카오 페이와 카카오 증권간 인터페이스 하는건 좋은데 분리가 필요하다고 생각","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03071","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 befcea7e-0d25-4b57-9b9d-5bb0955fa4af","2026-04-09","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=befcea7e-0d25-4b57-9b9d-5bb0955fa4af","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=befcea7e-0d25-4b57-9b9d-5bb0955fa4af; rating=4; themes=decision_risk|execution_order|social|navigation_ux","KR","execution","X-CLM-0007;X-CLM-0008","카카오페이증권 어플 좋아요! 정말 잘 쓰고 있습니다. 매도 매수 주문하기 쉽고 어플도 한눈에 보기 좋아 평소에 잘 쓰고 있습니다. 커뮤니티도","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03072","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 89223b4c-0db2-4b99-9f1a-4cd4fc3eea9f","2026-03-16","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=89223b4c-0db2-4b99-9f1a-4cd4fc3eea9f","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=89223b4c-0db2-4b99-9f1a-4cd4fc3eea9f; rating=4; themes=execution_order|information|settlement_cost","KR","post_trade","X-CLM-0007;X-CLM-0008","카증은 다 좋은데 해외주식 정보창에서 원화 선택하면 차트나 호가창에서는 달러로만 표시되네요. 토스는 달러/원화가 둘다 표시돼서 편한데 정보/차트/호가창 등에서 원화/달러 둘다","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03073","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 e48ff75e-c61a-420c-af44-c0823cb993b2","2026-03-13","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=e48ff75e-c61a-420c-af44-c0823cb993b2","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=e48ff75e-c61a-420c-af44-c0823cb993b2; rating=5; themes=execution_order|portfolio_history|navigation_ux","KR","holding","X-CLM-0007;X-CLM-0008","이번에 업뎃 이후에 증권 보유도 하고있지도 않은 종목에 판매버튼이 있어서 완전 이상함 빠른수정 부탁","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03074","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 0ba8f25d-ecb0-4f6f-bf97-75712627c488","2026-01-22","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=0ba8f25d-ecb0-4f6f-bf97-75712627c488","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=0ba8f25d-ecb0-4f6f-bf97-75712627c488; rating=4; themes=reliability","KR","all","X-CLM-0007;X-CLM-0008","이거 오류나면 주식 어케함? 다른 식으로 주식 할 방법 있나요","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03075","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 53339b44-7065-4a23-9098-52d770906320","2026-01-14","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=53339b44-7065-4a23-9098-52d770906320","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=53339b44-7065-4a23-9098-52d770906320; rating=5; themes=other_trade","KR","all","X-CLM-0007;X-CLM-0008","확실히 증권앱도 그렇고 좋아지고 있어요!","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03076","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 8e8834e4-1758-44c0-8a44-60eee9efc84a","2025-12-30","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=8e8834e4-1758-44c0-8a44-60eee9efc84a","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=8e8834e4-1758-44c0-8a44-60eee9efc84a; rating=4; themes=information","KR","discovery","X-CLM-0007;X-CLM-0008","증권 차트에 일봉, 주봉, 월봉은 있는데 왜 연봉이 없나요?","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03077","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 291b06f7-0817-48b4-8ac0-655945dc0068","2025-11-26","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=291b06f7-0817-48b4-8ac0-655945dc0068","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=291b06f7-0817-48b4-8ac0-655945dc0068; rating=5; themes=navigation_ux","KR","discovery","X-CLM-0007;X-CLM-0008","주식서비스를 주로 사용하는데요 앱 껏다키면 이전에 사용하던 주식서비스 화면으로 열어주시면 안대나요? 이전에는 해주던거 없앤건가요?","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03078","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 dff0fef7-339d-469f-a721-e5bc8847aae8","2025-09-18","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=dff0fef7-339d-469f-a721-e5bc8847aae8","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=dff0fef7-339d-469f-a721-e5bc8847aae8; rating=5; themes=portfolio_history|navigation_ux","KR","holding","X-CLM-0007;X-CLM-0008","업데이트 된 홈 화면 밑에 보유주식 보이는데 금액이랑 안보이게 해주세요 증권 들어가면 있는데 굳이 홈 화면에 보이게 안해도 될 것","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
"X-SRC-03079","C","user_review","Google Play 이용자 (kakaopay)","kakaopay Google Play 리뷰 ba587fe0-8c68-4d63-ac76-b186dff44c5b","2025-08-07","2026-07-16","https://play.google.com/store/apps/details?id=com.kakaopay.app&hl=ko&gl=KR&reviewId=ba587fe0-8c68-4d63-ac76-b186dff44c5b","docs/research/evidence/2026-07-17_초보투자자_VOC표본_codex.csv","review_id=ba587fe0-8c68-4d63-ac76-b186dff44c5b; rating=4; themes=other_trade","KR","all","X-CLM-0007;X-CLM-0008","잘 사용하고 있습니다 주식 사고 팔때 신속하게 처리되었으면 하네요","F","C","Recent-1y stratified convenience sample from latest-5000; super-app and self-selection bias; do not generalize theme shares.","included",""
